agent_id,time,node_id,x,y,train_class
2,45,29,4,8,regional
2,46,29,4,8,regional
2,47,29,4,8,regional
2,48,29,4,8,regional
2,49,29,4,8,regional
2,50,29,4,8,regional
2,51,29,4,8,regional
2,52,29,4,8,regional
2,53,29,4,8,regional
2,54,29,4,8,regional
2,55,29,4,8,regional
2,56,29,4,8,regional
2,57,29,4,8,regional
2,58,29,4,8,regional
2,59,29,4,8,regional
2,60,29,4,8,regional
2,61,29,4,8,regional
2,62,29,4,8,regional
2,63,29,4,8,regional
2,64,29,4,8,regional
2,65,29,4,8,regional
2,66,29,4,8,regional
2,67,29,4,8,regional
2,68,29,4,8,regional
2,69,29,4,8,regional
3,0,30,4,8,slow_freight
3,1,30,4,8,slow_freight
3,2,30,4,8,slow_freight
3,3,30,4,8,slow_freight
3,4,30,4,8,slow_freight
3,5,30,4,8,slow_freight
3,6,30,4,8,slow_freight
3,7,30,4,8,slow_freight
3,8,30,4,8,slow_freight
3,9,30,4,8,slow_freight
3,10,30,4,8,slow_freight
3,11,30,4,8,slow_freight
3,12,30,4,8,slow_freight
3,13,30,4,8,slow_freight
3,14,30,4,8,slow_freight
3,15,30,4,8,slow_freight
3,16,30,4,8,slow_freight
3,17,30,4,8,slow_freight
3,18,30,4,8,slow_freight
3,19,30,4,8,slow_freight
3,20,30,4,8,slow_freight
3,21,30,4,8,slow_freight
3,22,30,4,8,slow_freight
3,23,30,4,8,slow_freight
3,24,30,4,8,slow_freight
3,25,30,4,8,slow_freight
3,26,16,4,8,slow_freight
3,27,16,4,8,slow_freight
3,28,15,4,7,slow_freight
3,29,15,4,7,slow_freight
3,30,14,4,6,slow_freight
3,31,14,4,6,slow_freight
3,32,13,4,5,slow_freight
3,33,13,4,5,slow_freight
3,34,4,4,4,slow_freight
3,35,4,4,4,slow_freight
3,36,12,4,3,slow_freight
3,37,12,4,3,slow_freight
3,38,11,4,2,slow_freight
3,39,11,4,2,slow_freight
3,40,10,4,1,slow_freight
3,41,10,4,1,slow_freight
3,42,9,4,0,slow_freight
3,43,9,4,0,slow_freight
3,44,31,4,0,slow_freight
3,45,31,4,0,slow_freight
3,46,31,4,0,slow_freight
3,47,31,4,0,slow_freight
3,48,31,4,0,slow_freight
3,49,31,4,0,slow_freight
3,50,31,4,0,slow_freight
3,51,31,4,0,slow_freight
3,52,31,4,0,slow_freight
3,53,31,4,0,slow_freight
3,54,31,4,0,slow_freight
3,55,31,4,0,slow_freight
3,56,31,4,0,slow_freight
3,57,31,4,0,slow_freight
3,58,31,4,0,slow_freight
3,59,31,4,0,slow_freight
3,60,31,4,0,slow_freight
3,61,31,4,0,slow_freight
3,62,31,4,0,slow_freight
3,63,31,4,0,slow_freight
3,64,31,4,0,slow_freight
3,65,31,4,0,slow_freight
3,66,31,4,0,slow_freight
3,67,31,4,0,slow_freight
3,68,31,4,0,slow_freight
3,69,31,4,0,slow_freight
4,0,56,12,4,express
4,1,56,12,4,express
4,2,56,12,4,express
4,3,32,12,4,express
4,4,33,13,4,express
4,5,34,14,4,express
4,6,35,15,4,express
4,7,36,16,4,express
4,8,37,17,4,express
4,9,38,18,4,express
4,10,39,19,4,express
4,11,40,20,4,express
4,12,57,20,4,express
4,13,57,20,4,express
4,14,57,20,4,express
4,15,57,20,4,express
4,16,57,20,4,express
4,17,57,20,4,express
4,18,57,20,4,express
4,19,57,20,4,express
4,20,57,20,4,express
4,21,57,20,4,express
4,22,57,20,4,express
4,23,57,20,4,express
4,24,57,20,4,express
4,25,57,20,4,express
4,26,57,20,4,express
4,27,57,20,4,express
4,28,57,20,4,express
4,29,57,20,4,express
4,30,57,20,4,express
4,31,57,20,4,express
4,32,57,20,4,express
4,33,57,20,4,express
4,34,57,20,4,express
4,35,57,20,4,express
4,36,57,20,4,express
4,37,57,20,4,express
4,38,57,20,4,express
4,39,57,20,4,express
4,40,57,20,4,express
4,41,57,20,4,express
4,42,57,20,4,express
4,43,57,20,4,express
4,44,57,20,4,express
4,45,57,20,4,express
4,46,57,20,4,express
4,47,57,20,4,express
4,48,57,20,4,express
4,49,57,20,4,express
4,50,57,20,4,express
4,51,57,20,4,express
4,52,57,20,4,express
4,53,57,20,4,express
4,54,57,20,4,express
4,55,57,20,4,express
4,56,57,20,4,express
4,57,57,20,4,express
4,58,57,20,4,express
4,59,57,20,4,express
4,60,57,20,4,express
4,61,57,20,4,express
4,62,57,20,4,express
4,63,57,20,4,express
4,64,57,20,4,express
4,65,57,20,4,express
4,66,57,20,4,express
4,67,57,20,4,express
4,68,57,20,4,express
4,69,57,20,4,express
5,0,58,20,4,regional
5,1,58,20,4,regional
5,2,58,20,4,regional
5,3,58,20,4,regional
5,4,40,20,4,regional
5,5,39,19,4,regional
5,6,52,18,5,regional
5,7,51,17,5,regional
5,8,45,16,5,regional
5,9,50,15,5,regional
5,10,49,14,5,regional
5,11,33,13,4,regional
5,12,32,12,4,regional
5,13,59,12,4,regional
5,14,59,12,4,regional
5,15,59,12,4,regional
5,16,59,12,4,regional
5,17,59,12,4,regional
5,18,59,12,4,regional
5,19,59,12,4,regional
5,20,59,12,4,regional
5,21,59,12,4,regional
5,22,59,12,4,regional
5,23,59,12,4,regional
5,24,59,12,4,regional
5,25,59,12,4,regional
5,26,59,12,4,regional
5,27,59,12,4,regional
5,28,59,12,4,regional
5,29,59,12,4,regional
5,30,59,12,4,regional
5,31,59,12,4,regional
5,32,59,12,4,regional
5,33,59,12,4,regional
5,34,59,12,4,regional
5,35,59,12,4,regional
5,36,59,12,4,regional
5,37,59,12,4,regional
5,38,59,12,4,regional
5,39,59,12,4,regional
5,40,59,12,4,regional
5,41,59,12,4,regional
5,42,59,12,4,regional
5,43,59,12,4,regional
5,44,59,12,4,regional
5,45,59,12,4,regional
5,46,59,12,4,regional
5,47,59,12,4,regional
5,48,59,12,4,regional
5,49,59,12,4,regional
5,50,59,12,4,regional
5,51,59,12,4,regional
5,52,59,12,4,regional
5,53,59,12,4,regional
5,54,59,12,4,regional
5,55,59,12,4,regional
5,56,59,12,4,regional
5,57,59,12,4,regional
5,58,59,12,4,regional
5,59,59,12,4,regional
5,60,59,12,4,regional
5,61,59,12,4,regional
5,62,59,12,4,regional
5,63,59,12,4,regional
5,64,59,12,4,regional
5,65,59,12,4,regional
5,66,59,12,4,regional
5,67,59,12,4,regional
5,68,59,12,4,regional
5,69,59,12,4,regional
6,0,60,16,0,regional
6,1,60,16,0,regional
6,2,60,16,0,regional
6,3,60,16,0,regional
6,4,60,16,0,regional
6,5,60,16,0,regional
6,6,60,16,0,regional
6,7,60,16,0,regional
6,8,60,16,0,regional
6,9,60,16,0,regional
6,10,60,16,0,regional
6,11,60,16,0,regional
6,12,60,16,0,regional
6,13,60,16,0,regional
6,14,60,16,0,regional
6,15,60,16,0,regional
6,16,60,16,0,regional
6,17,60,16,0,regional
6,18,60,16,0,regional
6,19,60,16,0,regional
6,20,60,16,0,regional
6,21,60,16,0,regional
6,22,60,16,0,regional
6,23,60,16,0,regional
6,24,60,16,0,regional
6,25,60,16,0,regional
6,26,60,16,0,regional
6,27,41,16,0,regional
6,28,42,16,1,regional
6,29,43,16,2,regional
6,30,44,16,3,regional
6,31,36,16,4,regional
6,32,45,16,5,regional
6,33,46,16,6,regional
6,34,47,16,7,regional
6,35,48,16,8,regional
6,36,61,16,8,regional
6,37,61,16,8,regional
6,38,61,16,8,regional
6,39,61,16,8,regional
6,40,61,16,8,regional
6,41,61,16,8,regional
6,42,61,16,8,regional
6,43,61,16,8,regional
6,44,61,16,8,regional
6,45,61,16,8,regional
6,46,61,16,8,regional
6,47,61,16,8,regional
6,48,61,16,8,regional
6,49,61,16,8,regional
6,50,61,16,8,regional
6,51,61,16,8,regional
6,52,61,16,8,regional
6,53,61,16,8,regional
6,54,61,16,8,regional
6,55,61,16,8,regional
6,56,61,16,8,regional
6,57,61,16,8,regional
6,58,61,16,8,regional
6,59,61,16,8,regional
6,60,61,16,8,regional
6,61,61,16,8,regional
6,62,61,16,8,regional
6,63,61,16,8,regional
6,64,61,16,8,regional
6,65,61,16,8,regional
6,66,61,16,8,regional
6,67,61,16,8,regional
6,68,61,16,8,regional
6,69,61,16,8,regional
7,0,62,16,8,regional
7,1,62,16,8,regional
7,2,62,16,8,regional
7,3,62,16,8,regional
7,4,62,16,8,regional
7,5,62,16,8,regional
7,6,62,16,8,regional
7,7,62,16,8,regional
7,8,62,16,8,regional
7,9,62,16,8,regional
7,10,62,16,8,regional
7,11,62,16,8,regional
7,12,62,16,8,regional
7,13,62,16,8,regional
7,14,62,16,8,regional
7,15,62,16,8,regional
7,16,62,16,8,regional
7,17,62,16,8,regional
7,18,62,16,8,regional
7,19,62,16,8,regional
7,20,62,16,8,regional
7,21,62,16,8,regional
7,22,62,16,8,regional
7,23,62,16,8,regional
7,24,62,16,8,regional
7,25,62,16,8,regional
7,26,62,16,8,regional
7,27,62,16,8,regional
7,28,48,16,8,regional
7,29,47,16,7,regional
7,30,55,17,6,regional
7,31,51,17,5,regional
7,32,37,17,4,regional
7,33,54,17,3,regional
7,34,53,17,2,regional
7,35,42,16,1,regional
7,36,41,16,0,regional
7,37,63,16,0,regional
7,38,63,16,0,regional
7,39,63,16,0,regional
7,40,63,16,0,regional
7,41,63,16,0,regional
7,42,63,16,0,regional
7,43,63,16,0,regional
7,44,63,16,0,regional
7,45,63,16,0,regional
7,46,63,16,0,regional
7,47,63,16,0,regional
7,48,63,16,0,regional
7,49,63,16,0,regional
7,50,63,16,0,regional
7,51,63,16,0,regional
7,52,63,16,0,regional
7,53,63,16,0,regional
7,54,63,16,0,regional
7,55,63,16,0,regional
7,56,63,16,0,regional
7,57,63,16,0,regional
7,58,63,16,0,regional
7,59,63,16,0,regional
7,60,63,16,0,regional
7,61,63,16,0,regional
7,62,63,16,0,regional
7,63,63,16,0,regional
7,64,63,16,0,regional
7,65,63,16,0,regional
7,66,63,16,0,regional
7,67,63,16,0,regional
7,68,63,16,0,regional
7,69,63,16,0,regional
8,0,88,24,4,express
8,1,88,24,4,express
8,2,88,24,4,express
8,3,88,24,4,express
8,4,88,24,4,express
8,5,64,24,4,express
8,6,65,25,4,express
8,7,66,26,4,express
8,8,67,27,4,express
8,9,68,28,4,express
8,10,69,29,4,express
8,11,70,30,4,express
8,12,71,31,4,express
8,13,72,32,4,express
8,14,89,32,4,express
8,15,89,32,4,express
8,16,89,32,4,express
8,17,89,32,4,express
8,18,89,32,4,express
8,19,89,32,4,express
8,20,89,32,4,express
8,21,89,32,4,express
8,22,89,32,4,express
8,23,89,32,4,express
8,24,89,32,4,express
8,25,89,32,4,express
8,26,89,32,4,express
8,27,89,32,4,express
8,28,89,32,4,express
8,29,89,32,4,express
8,30,89,32,4,express
8,31,89,32,4,express
8,32,89,32,4,express
8,33,89,32,4,express
8,34,89,32,4,express
8,35,89,32,4,express
8,36,89,32,4,express
8,37,89,32,4,express
8,38,89,32,4,express
8,39,89,32,4,express
8,40,89,32,4,express
8,41,89,32,4,express
8,42,89,32,4,express
8,43,89,32,4,express
8,44,89,32,4,express
8,45,89,32,4,express
8,46,89,32,4,express
8,47,89,32,4,express
8,48,89,32,4,express
8,49,89,32,4,express
8,50,89,32,4,express
8,51,89,32,4,express
8,52,89,32,4,express
8,53,89,32,4,express
8,54,89,32,4,express
8,55,89,32,4,express
8,56,89,32,4,express
8,57,89,32,4,express
8,58,89,32,4,express
8,59,89,32,4,express
8,60,89,32,4,express
8,61,89,32,4,express
8,62,89,32,4,express
8,63,89,32,4,express
8,64,89,32,4,express
8,65,89,32,4,express
8,66,89,32,4,express
8,67,89,32,4,express
8,68,89,32,4,express
8,69,89,32,4,express
9,0,90,32,4,regional
9,1,90,32,4,regional
9,2,90,32,4,regional
9,3,90,32,4,regional
9,4,90,32,4,regional
9,5,90,32,4,regional
9,6,72,32,4,regional
9,7,71,31,4,regional
9,8,84,30,5,regional
9,9,83,29,5,regional
9,10,77,28,5,regional
9,11,82,27,5,regional
9,12,81,26,5,regional
9,13,65,25,4,regional
9,14,64,24,4,regional
9,15,91,24,4,regional
9,16,91,24,4,regional
9,17,91,24,4,regional
9,18,91,24,4,regional
9,19,91,24,4,regional
9,20,91,24,4,regional
9,21,91,24,4,regional
9,22,91,24,4,regional
9,23,91,24,4,regional
9,24,91,24,4,regional
9,25,91,24,4,regional
9,26,91,24,4,regional
9,27,91,24,4,regional
9,28,91,24,4,regional
9,29,91,24,4,regional
9,30,91,24,4,regional
9,31,91,24,4,regional
9,32,91,24,4,regional
9,33,91,24,4,regional
9,34,91,24,4,regional
9,35,91,24,4,regional
9,36,91,24,4,regional
9,37,91,24,4,regional
9,38,91,24,4,regional
9,39,91,24,4,regional
9,40,91,24,4,regional
9,41,91,24,4,regional
9,42,91,24,4,regional
9,43,91,24,4,regional
9,44,91,24,4,regional
9,45,91,24,4,regional
9,46,91,24,4,regional
9,47,91,24,4,regional
9,48,91,24,4,regional
9,49,91,24,4,regional
9,50,91,24,4,regional
9,51,91,24,4,regional
9,52,91,24,4,regional
9,53,91,24,4,regional
9,54,91,24,4,regional
9,55,91,24,4,regional
9,56,91,24,4,regional
9,57,91,24,4,regional
9,58,91,24,4,regional
9,59,91,24,4,regional
9,60,91,24,4,regional
9,61,91,24,4,regional
9,62,91,24,4,regional
9,63,91,24,4,regional
9,64,91,24,4,regional
9,65,91,24,4,regional
9,66,91,24,4,regional
9,67,91,24,4,regional
9,68,91,24,4,regional
9,69,91,24,4,regional
10,0,92,28,0,regional
10,1,92,28,0,regional
10,2,92,28,0,regional
10,3,92,28,0,regional
10,4,92,28,0,regional
10,5,92,28,0,regional
10,6,92,28,0,regional
10,7,92,28,0,regional
10,8,92,28,0,regional
10,9,92,28,0,regional
10,10,92,28,0,regional
10,11,92,28,0,regional
10,12,92,28,0,regional
10,13,92,28,0,regional
10,14,92,28,0,regional
10,15,92,28,0,regional
10,16,92,28,0,regional
10,17,92,28,0,regional
10,18,92,28,0,regional
10,19,92,28,0,regional
10,20,92,28,0,regional
10,21,92,28,0,regional
10,22,92,28,0,regional
10,23,92,28,0,regional
10,24,92,28,0,regional
10,25,92,28,0,regional
10,26,92,28,0,regional
10,27,92,28,0,regional
10,28,92,28,0,regional
10,29,73,28,0,regional
10,30,74,28,1,regional
10,31,75,28,2,regional
10,32,76,28,3,regional
10,33,68,28,4,regional
10,34,77,28,5,regional
10,35,78,28,6,regional
10,36,79,28,7,regional
10,37,80,28,8,regional
10,38,93,28,8,regional
10,39,93,28,8,regional
10,40,93,28,8,regional
10,41,93,28,8,regional
10,42,93,28,8,regional
10,43,93,28,8,regional
10,44,93,28,8,regional
10,45,93,28,8,regional
10,46,93,28,8,regional
10,47,93,28,8,regional
10,48,93,28,8,regional
10,49,93,28,8,regional
10,50,93,28,8,regional
10,51,93,28,8,regional
10,52,93,28,8,regional
10,53,93,28,8,regional
10,54,93,28,8,regional
10,55,93,28,8,regional
10,56,93,28,8,regional
10,57,93,28,8,regional
10,58,93,28,8,regional
10,59,93,28,8,regional
10,60,93,28,8,regional
10,61,93,28,8,regional
10,62,93,28,8,regional
10,63,93,28,8,regional
10,64,93,28,8,regional
10,65,93,28,8,regional
10,66,93,28,8,regional
10,67,93,28,8,regional
10,68,93,28,8,regional
10,69,93,28,8,regional
11,0,94,28,8,regional
11,1,94,28,8,regional
11,2,94,28,8,regional
11,3,94,28,8,regional
11,4,94,28,8,regional
11,5,94,28,8,regional
11,6,94,28,8,regional
11,7,94,28,8,regional
11,8,94,28,8,regional
11,9,94,28,8,regional
11,10,94,28,8,regional
11,11,94,28,8,regional
11,12,94,28,8,regional
11,13,94,28,8,regional
11,14,94,28,8,regional
11,15,94,28,8,regional
11,16,94,28,8,regional
11,17,94,28,8,regional
11,18,94,28,8,regional
11,19,94,28,8,regional
11,20,94,28,8,regional
11,21,94,28,8,regional
11,22,94,28,8,regional
11,23,94,28,8,regional
11,24,94,28,8,regional
11,25,94,28,8,regional
11,26,94,28,8,regional
11,27,94,28,8,regional
11,28,94,28,8,regional
11,29,94,28,8,regional
11,30,80,28,8,regional
11,31,79,28,7,regional
11,32,87,29,6,regional
11,33,83,29,5,regional
11,34,69,29,4,regional
11,35,86,29,3,regional
11,36,85,29,2,regional
11,37,74,28,1,regional
11,38,73,28,0,regional
11,39,95,28,0,regional
11,40,95,28,0,regional
11,41,95,28,0,regional
11,42,95,28,0,regional
11,43,95,28,0,regional
11,44,95,28,0,regional
11,45,95,28,0,regional
11,46,95,28,0,regional
11,47,95,28,0,regional
11,48,95,28,0,regional
11,49,95,28,0,regional
11,50,95,28,0,regional
11,51,95,28,0,regional
11,52,95,28,0,regional
11,53,95,28,0,regional
11,54,95,28,0,regional
11,55,95,28,0,regional
11,56,95,28,0,regional
11,57,95,28,0,regional
11,58,95,28,0,regional
11,59,95,28,0,regional
11,60,95,28,0,regional
11,61,95,28,0,regional
11,62,95,28,0,regional
11,63,95,28,0,regional
11,64,95,28,0,regional
11,65,95,28,0,regional
11,66,95,28,0,regional
11,67,95,28,0,regional
11,68,95,28,0,regional
11,69,95,28,0,regional
12,0,120,36,4,express
12,1,120,36,4,express
12,2,120,36,4,express
12,3,120,36,4,express
12,4,120,36,4,express
12,5,120,36,4,express
12,6,120,36,4,express
12,7,96,36,4,express
12,8,97,37,4,express
12,9,113,38,5,express
12,10,114,39,5,express
12,11,109,40,5,express
12,12,115,41,5,express
12,13,116,42,5,express
12,14,103,43,4,express
12,15,104,44,4,express
12,16,121,44,4,express
12,17,121,44,4,express
12,18,121,44,4,express
12,19,121,44,4,express
12,20,121,44,4,express
12,21,121,44,4,express
12,22,121,44,4,express
12,23,121,44,4,express
12,24,121,44,4,express
12,25,121,44,4,express
12,26,121,44,4,express
12,27,121,44,4,express
12,28,121,44,4,express
12,29,121,44,4,express
12,30,121,44,4,express
12,31,121,44,4,express
12,32,121,44,4,express
12,33,121,44,4,express
12,34,121,44,4,express
12,35,121,44,4,express
12,36,121,44,4,express
12,37,121,44,4,express
12,38,121,44,4,express
12,39,121,44,4,express
12,40,121,44,4,express
12,41,121,44,4,express
12,42,121,44,4,express
12,43,121,44,4,express
12,44,121,44,4,express
12,45,121,44,4,express
12,46,121,44,4,express
12,47,121,44,4,express
12,48,121,44,4,express
12,49,121,44,4,express
12,50,121,44,4,express
12,51,121,44,4,express
12,52,121,44,4,express
12,53,121,44,4,express
12,54,121,44,4,express
12,55,121,44,4,express
12,56,121,44,4,express
12,57,121,44,4,express
12,58,121,44,4,express
12,59,121,44,4,express
12,60,121,44,4,express
12,61,121,44,4,express
12,62,121,44,4,express
12,63,121,44,4,express
12,64,121,44,4,express
12,65,121,44,4,express
12,66,121,44,4,express
12,67,121,44,4,express
12,68,121,44,4,express
12,69,121,44,4,express
13,0,122,44,4,freight
13,1,122,44,4,freight
13,2,122,44,4,freight
13,3,122,44,4,freight
13,4,122,44,4,freight
13,5,122,44,4,freight
13,6,122,44,4,freight
13,7,122,44,4,freight
13,8,104,44,4,freight
13,9,104,44,4,freight
13,10,103,43,4,freight
13,11,103,43,4,freight
13,12,102,42,4,freight
13,13,102,42,4,freight
13,14,101,41,4,freight
13,15,101,41,4,freight
13,16,100,40,4,freight
13,17,100,40,4,freight
13,18,99,39,4,freight
13,19,99,39,4,freight
13,20,98,38,4,freight
13,21,98,38,4,freight
13,22,97,37,4,freight
13,23,97,37,4,freight
13,24,96,36,4,freight
13,25,96,36,4,freight
13,26,123,36,4,freight
13,27,123,36,4,freight
13,28,123,36,4,freight
13,29,123,36,4,freight
13,30,123,36,4,freight
13,31,123,36,4,freight
13,32,123,36,4,freight
13,33,123,36,4,freight
13,34,123,36,4,freight
13,35,123,36,4,freight
13,36,123,36,4,freight
13,37,123,36,4,freight
13,38,123,36,4,freight
13,39,123,36,4,freight
13,40,123,36,4,freight
13,41,123,36,4,freight
13,42,123,36,4,freight
13,43,123,36,4,freight
13,44,123,36,4,freight
13,45,123,36,4,freight
13,46,123,36,4,freight
13,47,123,36,4,freight
13,48,123,36,4,freight
13,49,123,36,4,freight
13,50,123,36,4,freight
13,51,123,36,4,freight
13,52,123,36,4,freight
13,53,123,36,4,freight
13,54,123,36,4,freight
13,55,123,36,4,freight
13,56,123,36,4,freight
13,57,123,36,4,freight
13,58,123,36,4,freight
13,59,123,36,4,freight
13,60,123,36,4,freight
13,61,123,36,4,freight
13,62,123,36,4,freight
13,63,123,36,4,freight
13,64,123,36,4,freight
13,65,123,36,4,freight
13,66,123,36,4,freight
13,67,123,36,4,freight
13,68,123,36,4,freight
13,69,123,36,4,freight
14,0,124,40,0,regional
14,1,124,40,0,regional
14,2,124,40,0,regional
14,3,124,40,0,regional
14,4,124,40,0,regional
14,5,124,40,0,regional
14,6,124,40,0,regional
14,7,124,40,0,regional
14,8,124,40,0,regional
14,9,124,40,0,regional
14,10,124,40,0,regional
14,11,124,40,0,regional
14,12,124,40,0,regional
14,13,124,40,0,regional
14,14,124,40,0,regional
14,15,124,40,0,regional
14,16,124,40,0,regional
14,17,124,40,0,regional
14,18,124,40,0,regional
14,19,124,40,0,regional
14,20,124,40,0,regional
14,21,124,40,0,regional
14,22,124,40,0,regional
14,23,124,40,0,regional
14,24,124,40,0,regional
14,25,124,40,0,regional
14,26,124,40,0,regional
14,27,124,40,0,regional
14,28,124,40,0,regional
14,29,124,40,0,regional
14,30,124,40,0,regional
14,31,105,40,0,regional
14,32,106,40,1,regional
14,33,107,40,2,regional
14,34,108,40,3,regional
14,35,100,40,4,regional
14,36,109,40,5,regional
14,37,110,40,6,regional
14,38,111,40,7,regional
14,39,112,40,8,regional
14,40,125,40,8,regional
14,41,125,40,8,regional
14,42,125,40,8,regional
14,43,125,40,8,regional
14,44,125,40,8,regional
14,45,125,40,8,regional
14,46,125,40,8,regional
14,47,125,40,8,regional
14,48,125,40,8,regional
14,49,125,40,8,regional
14,50,125,40,8,regional
14,51,125,40,8,regional
14,52,125,40,8,regional
14,53,125,40,8,regional
14,54,125,40,8,regional
14,55,125,40,8,regional
14,56,125,40,8,regional
14,57,125,40,8,regional
14,58,125,40,8,regional
14,59,125,40,8,regional
14,60,125,40,8,regional
14,61,125,40,8,regional
14,62,125,40,8,regional
14,63,125,40,8,regional
14,64,125,40,8,regional
14,65,125,40,8,regional
14,66,125,40,8,regional
14,67,125,40,8,regional
14,68,125,40,8,regional
14,69,125,40,8,regional
15,0,126,40,8,regional
15,1,126,40,8,regional
15,2,126,40,8,regional
15,3,126,40,8,regional
15,4,126,40,8,regional
15,5,126,40,8,regional
15,6,126,40,8,regional
15,7,126,40,8,regional
15,8,126,40,8,regional
15,9,126,40,8,regional
15,10,126,40,8,regional
15,11,126,40,8,regional
15,12,126,40,8,regional
15,13,126,40,8,regional
15,14,126,40,8,regional
15,15,126,40,8,regional
15,16,126,40,8,regional
15,17,126,40,8,regional
15,18,126,40,8,regional
15,19,126,40,8,regional
15,20,126,40,8,regional
15,21,126,40,8,regional
15,22,126,40,8,regional
15,23,126,40,8,regional
15,24,126,40,8,regional
15,25,126,40,8,regional
15,26,126,40,8,regional
15,27,126,40,8,regional
15,28,126,40,8,regional
